Board Vector,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Move Predictions,-,-,-,-,-,-,Position Rating,Game Result,Game Length,Game Index
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,-1,0,0,-1,-1,-1,1,1,0,1,0.0211,0.0112,0.0112,0.0103,0.0117,0.922,0.0125,1,1,13,276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0423,0.0492,0.6671,0.1218,0.032,0.0376,0.278339,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2263,0.1893,0.0763,0.0639,0.0826,0.1796,0.182,-0.29589,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0427,0.0598,0.0653,0.2442,0.4526,0.0828,0.0526,0.45992,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.029,0.0404,0.3747,0.0326,0.0338,0.4605,0.029,-0.145233,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,-1,0,0.0296,0.1035,0.1346,0.4119,0.2031,0.0648,0.0525,0.434571,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,-1,1,0.2375,0.1619,0.2656,0.0306,0.0498,0.0784,0.1762,-0.147289,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,-1,1,0.049,0.0164,0.0773,0.4998,0.2239,0.0533,0.0803,0.223049,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,1,1,-1,1,0.1249,0.3979,0.0461,0.0726,0.068,0.0779,0.2126,-0.292335,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,-1,1,0.0473,0.1873,0.2015,0.2166,0.1091,0.1696,0.0686,0.498338,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,-1,1,0.0006,0.0004,0.0004,0.9975,0.0005,0.0005,0.0001,0.154266,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,-1,1,0.0377,0.414,0.2146,0.0161,0.2308,0.0365,0.0503,0.521787,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,1,-1,1,0.4623,0.0217,0.163,0.0197,0.2884,0.0215,0.0234,-0.323167,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,0,0,-1,-1,-1,1,1,-1,1,0.2147,0.1123,0.1013,0.0424,0.4434,0.0455,0.0404,0.6083,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0004,0.0004,0.9978,0.0004,0.0004,0.0003,0.0003,0.871858,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0549,0.0061,0.1016,0.0066,0.7491,0.0399,0.0418,0.772634,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0001,0.0005,0.0005,0.0006,0.9973,0.0005,0.0005,0.965587,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0234,0.005,0.8838,0.0094,0.0063,0.0176,0.0545,0.867708,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0003,0.9984,0.0003,0.0003,0.0003,0.0003,0.0001,1,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,1,1,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0112,0.9162,0.028,0.0065,0.0047,0.0171,0.0163,1,1,19,277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.0379,0.1005,0.728,0.0392,0.0337,0.0413,0.262253,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.181,0.1117,0.1253,0.0686,0.13,0.1363,0.2471,-0.271955,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0712,0.0387,0.3841,0.3065,0.1007,0.0548,0.044,0.411872,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0.0306,0.4545,0.0229,0.0223,0.417,0.0237,0.029,-0.147767,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,-1,0.0197,0.1015,0.1282,0.4405,0.1169,0.1381,0.0551,0.426742,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,-1,0.3085,0.0733,0.1106,0.1045,0.1387,0.1366,0.1278,-0.339319,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1,1,0,0,-1,0.0319,0.152,0.2784,0.1484,0.1449,0.1905,0.0539,0.61092,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,1,1,0,0,-1,0.1474,0.21,0.0434,0.1462,0.0375,0.3034,0.1121,0.0371786,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,1,1,0,-1,-1,0.0598,0.428,0.2125,0.21,0.0368,0.0384,0.0145,0.740047,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.2807,0.0955,0.0489,0.0668,0.0005,0.2434,0.2642,-0.15725,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.183,0.073,0.2129,0.2979,0.0856,0.0828,0.0648,0.593622,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.1202,0.2911,0.1709,0.0711,0.0001,0.1552,0.1914,0.10505,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.0441,0.0491,0.0895,0.6507,0.0627,0.0887,0.0152,0.82923,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.0005,0.0005,0.0004,0.998,0.0001,0.0001,0.0004,0.91489,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,-1,-1,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.0003,0.0004,0.998,0.0004,0.0003,0.0003,0.0003,0.820321,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,1,0,-1,-1,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.0004,0.0001,0.9982,0.0003,0.0001,0.0004,0.0005,0.813324,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,1,0,-1,-1,1,1,0,1,0,-1,-1,1,1,0,-1,-1,0.0075,0.3183,0.0049,0.0142,0.5893,0.061,0.0048,0.861157,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,1,0,-1,-1,1,1,0,1,0,-1,-1,1,1,1,-1,-1,0.0005,0.0003,0.9971,0.0006,0.0005,0.0005,0.0005,1,1,19,278
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,1,0,-1,-1,1,1,0,1,0,-1,-1,1,1,1,-1,-1,0.039,0.1569,0.0293,0.0539,0.6719,0.0375,0.0115,1,1,19,278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231,0.0524,0.084,0.6643,0.0957,0.0434,0.0371,0.250851,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2496,0.1369,0.0893,0.062,0.1043,0.1103,0.2476,-0.307853,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.054,0.0508,0.0769,0.3174,0.417,0.0351,0.0488,0.432998,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0316,0.0402,0.4713,0.0272,0.0285,0.3769,0.0243,-0.150647,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0.021,0.0257,0.1904,0.3188,0.2482,0.0923,0.1036,0.394605,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,1,1,0,0,0.119,0.4781,0.0422,0.0693,0.0746,0.1121,0.1047,-0.378373,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,0,0,0.0469,0.1874,0.1329,0.2327,0.0571,0.2009,0.1421,0.643575,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,0,0,0.0001,0.0006,0.0004,0.9976,0.0005,0.0004,0.0004,0.0849639,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,1,0,0,0.0217,0.5078,0.1468,0.0295,0.0539,0.0671,0.1732,0.612603,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,1,0,0,0.3644,0.023,0.3011,0.0228,0.2395,0.0226,0.0266,-0.282217,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,0,0,-1,-1,-1,1,1,0,0,0.2613,0.0936,0.0915,0.0091,0.2761,0.1062,0.1622,0.661572,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,1,0,0,-1,-1,-1,1,1,0,0,0.0004,0.0003,0.9981,0.0004,0.0004,0.0001,0.0003,0.813586,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,0,0,0.0444,0.0571,0.2068,0.0202,0.1099,0.4543,0.1073,0.6814,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,1,0,0.0007,0.0007,0.0004,0.0001,0.0007,0.0008,0.9966,0.886374,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,1,-1,0.0132,0.005,0.773,0.0064,0.1313,0.0619,0.0092,0.845951,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,1,-1,0.0002,0.0001,0.9983,0.0003,0.0004,0.0004,0.0003,0.849604,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,1,-1,0.0129,0.8629,0.0028,0.0046,0.0746,0.034,0.0082,0.935612,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,1,-1,0.9989,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,1,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,1,1,0,0,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,1,1,-1,0.0106,0.4942,0.0002,0.0002,0.4943,0.0002,0.0003,1,1,19,279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467,0.0432,0.1008,0.7068,0.0411,0.0332,0.0282,0.245105,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2198,0.1376,0.0795,0.0917,0.0372,0.1484,0.2858,-0.271239,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0472,0.0626,0.4814,0.2291,0.0504,0.036,0.0933,0.449107,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0.0303,0.4619,0.0282,0.0339,0.3945,0.0288,0.0224,-0.13202,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,-1,0.0315,0.0857,0.2543,0.4251,0.1214,0.0509,0.0311,0.44526,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,-1,0.3175,0.0619,0.0959,0.0711,0.1441,0.1581,0.1514,-0.341417,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1,1,0,0,-1,0.0688,0.2245,0.1665,0.1165,0.1001,0.2639,0.0597,0.605532,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1,1,0,1,-1,0.0006,0.0006,0.0005,0.0006,0.9966,0.0005,0.0006,0.171724,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1,1,-1,1,-1,0.0413,0.1297,0.4251,0.1028,0.1556,0.0856,0.0599,0.55187,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,1,1,-1,1,-1,0.061,0.3037,0.0496,0.0625,0.4166,0.0531,0.0535,0.228517,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,-1,-1,1,1,-1,1,-1,0.0259,0.0959,0.5415,0.1256,0.1638,0.0333,0.014,0.580129,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-1,0,0,-1,-1,1,1,-1,1,-1,0.0004,0.0004,0.9979,0.0002,0.0003,0.0004,0.0004,0.793767,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-1,0,0,-1,-1,1,1,-1,1,-1,0.2077,0.0616,0.0045,0.5249,0.1366,0.0521,0.0126,0.578777,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,-1,0,0,-1,-1,1,1,-1,1,-1,0.0004,0.0004,0.0002,0.9977,0.0004,0.0005,0.0004,0.924406,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,-1,0,-1,-1,-1,1,1,-1,1,-1,0.033,0.0186,0.0077,0.8627,0.0459,0.0223,0.0098,1,1,15,280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325,0.0261,0.093,0.7358,0.059,0.0274,0.0262,0.290704,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3045,0.0545,0.0593,0.1046,0.109,0.1267,0.2414,-0.277701,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0638,0.0696,0.109,0.2225,0.3699,0.0794,0.0858,0.416599,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0304,0.0311,0.5465,0.0242,0.0301,0.3044,0.0333,-0.179762,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0.0552,0.0262,0.1244,0.2614,0.2917,0.0961,0.145,0.418375,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,1,0,0,0.1361,0.4313,0.0559,0.0636,0.0558,0.1202,0.1371,-0.345699,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,0,0,0.0435,0.0449,0.1018,0.2262,0.1497,0.1463,0.2876,0.590334,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,0,1,0.0007,0.0006,0.0007,0.0006,0.0006,0.9961,0.0007,-0.157815,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,0,1,0.0105,0.0132,0.0197,0.0269,0.009,0.9047,0.016,1,1,9,281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379,0.0298,0.0531,0.6954,0.0841,0.0666,0.0331,0.261519,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3094,0.1999,0.0527,0.0604,0.0649,0.1294,0.1833,-0.29819,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0834,0.0315,0.063,0.3379,0.39,0.0479,0.0463,0.417385,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0263,0.031,0.5585,0.0319,0.0254,0.2845,0.0424,-0.167699,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0.0655,0.0426,0.2266,0.2116,0.2718,0.0864,0.0955,0.404415,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,1,0,0,0.1417,0.3857,0.0386,0.0561,0.1043,0.1565,0.1171,-0.327612,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,0,0,0.0384,0.0586,0.245,0.093,0.189,0.185,0.191,0.589959,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,1,1,0,0,0.1383,0.3668,0.0511,0.1653,0.0883,0.0275,0.1627,-0.31952,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,-1,-1,-1,1,1,0,0,0.0177,0.2543,0.1103,0.0248,0.3729,0.1398,0.0802,0.679807,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,0,-1,-1,-1,1,1,0,0,0.0006,0.0006,0.0006,0.0005,0.9971,0.0005,0.0001,0.320249,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,1,0,1,0,0,-1,-1,-1,1,1,0,0,0.0197,0.033,0.0072,0.0106,0.8496,0.0443,0.0356,1,1,11,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0.0623,0.0946,0.6368,0.0802,0.0621,0.0235,0.242776,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2982,0.1648,0.0612,0.0977,0.0977,0.1126,0.1678,-0.290812,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0995,0.0843,0.0734,0.1998,0.4517,0.0482,0.0431,0.424574,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0325,0.0531,0.3376,0.0321,0.0288,0.4789,0.037,-0.170892,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,-1,0,0.0467,0.1244,0.1073,0.4619,0.138,0.0958,0.0259,0.445205,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,-1,0,0.1352,0.2221,0.1615,0.0798,0.0715,0.0871,0.2428,-0.315733,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,-1,-1,0.0299,0.1813,0.147,0.171,0.178,0.2164,0.0764,0.592329,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,1,-1,-1,0.072,0.3425,0.0279,0.0858,0.1296,0.0972,0.245,-0.375474,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,1,-1,-1,0.0319,0.0577,0.0147,0.2776,0.5029,0.045,0.0702,0.726228,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,1,1,-1,-1,0.0007,0.0007,0.0001,0.0008,0.0007,0.0007,0.9963,0.660604,1,17,283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,1,1,-1,-1,0.0521,0.0388,0.0518,0.287,0.0743,0.2446,0.2514,0.661533,1,17,283
