Board Vector,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Move Predictions,-,-,-,-,-,-,Position Rating,Game Result,Game Length,Game Index
0,-1,0,1,1,-1,0,0,-1,0,1,-1,-1,0,0,-1,0,1,-1,1,0,0,1,0,-1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0.32636,0,0.28438,0,0,0,0.38926,0.991009,1,37,7
0,-1,0,1,1,-1,0,0,-1,0,1,-1,-1,0,0,-1,0,1,-1,1,0,0,1,1,-1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,4e-05,0,0.99994,0,0,0,2e-05,0.982615,1,37,7
0,-1,0,1,1,-1,0,0,-1,0,1,-1,-1,0,0,-1,-1,1,-1,1,0,0,1,1,-1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0.32816,0,0.37042,0,0,0,0.30142,0.996728,1,37,7
0,-1,0,1,1,-1,0,0,-1,1,1,-1,-1,0,0,-1,-1,1,-1,1,0,0,1,1,-1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,4e-05,0,0.9999,0,0,0,6e-05,0.993399,1,37,7
0,-1,-1,1,1,-1,0,0,-1,1,1,-1,-1,0,0,-1,-1,1,-1,1,0,0,1,1,-1,1,1,0,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0.50526,0,0,0,0,0,0.49474,0.999588,1,37,7
0,-1,-1,1,1,-1,0,0,-1,1,1,-1,-1,0,0,-1,-1,1,-1,1,0,0,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,2e-05,0,0,0,0,0,0.99998,1,1,37,7
0,-1,-1,1,1,-1,0,0,-1,1,1,-1,-1,0,0,-1,-1,1,-1,1,-1,0,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,0.4886,0,0,0,0,0,0.5114,1,1,37,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01232,0.01882,0.03888,0.81864,0.05864,0.04144,0.01126,0.206215,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12994,0.28028,0.0656,0.05146,0.12606,0.13738,0.20928,-0.20969,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0.0551,0.1907,0.09662,0.48872,0.03736,0.11306,0.01844,0.299263,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0.20366,0.00784,0.25356,0.00808,0.51134,0.00868,0.00684,-0.102601,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,0,0.01968,0.06968,0.20298,0.65326,0.00996,0.02878,0.01566,0.169727,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,-1,0,0.20684,0.1005,0.04208,0.03544,0.1778,0.0294,0.40794,-0.232858,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,-1,-1,0.01754,0.70888,0.11238,0.08686,0.01386,0.04048,0.02,0.485617,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,1,0,-1,-1,0.1964,0.19162,0.12598,0.09048,0.1093,0.07824,0.20798,-0.182056,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,0,1,-1,1,0,-1,-1,0.01328,0.098,0.50622,0.31776,0.0053,0.015,0.04444,0.641342,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,4e-05,0.23096,0.50118,0.06492,0.00012,0.09318,0.1096,0.185011,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,0.14152,0.30712,0.12978,0.2792,0.0551,0.0293,0.05798,0.67442,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,4e-05,0.99974,6e-05,6e-05,6e-05,2e-05,2e-05,0.657607,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,0.05404,0.0219,0.42498,0.26468,0.0169,0.01368,0.20382,0.65861,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,4e-05,0.40924,0.26108,0.13902,0.0001,0.10276,0.08776,0.114085,1,29,8
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,0.06808,0.03582,0.05734,0.14318,0.02366,0.0876,0.58432,0.786124,1,29,8
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,1,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,6e-05,2e-05,8e-05,0.99962,0.0001,0.0001,2e-05,0.602657,1,29,8
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,-1,0,0,0,0,1,-1,1,0,0,0,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,0.02352,0.01584,0.01812,0.00476,0.02082,0.21012,0.70682,0.765394,1,29,8
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,-1,0,0,0,0,1,-1,1,0,0,1,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,6e-05,0.18756,0.3498,0.05878,0.0001,0.01886,0.38484,0.327793,1,29,8
0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,1,-1,1,0,0,1,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,0.06554,0.2773,0.10334,0.07188,0.03288,0.25806,0.191,0.769088,1,29,8
0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,1,-1,1,0,0,1,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,4e-05,0,0.28846,0.19758,0.0001,0.07516,0.43866,0.829973,1,29,8
0,1,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,-1,0,0,0,0,1,-1,1,0,0,1,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,0.04316,0,0,0.4192,0.09782,0.3367,0.10312,0.85396,1,29,8
0,1,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,-1,0,0,1,0,1,-1,1,0,0,1,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,4e-05,0,0,0.29928,8e-05,0.24716,0.45344,0.945042,1,29,8
0,1,-1,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,1,-1,0,0,1,0,1,-1,1,0,0,1,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,0.0182,0,0,0.05984,0.0408,0.1054,0.77576,0.939698,1,29,8
0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,0,-1,1,-1,0,0,1,0,1,-1,1,0,0,1,0,1,1,1,0,0,-1,0,1,-1,1,0,-1,-1,6e-05,0,0,0.46054,6e-05,0.53934,0,0.976045,1,29,8
0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,0,-1,1,-1,0,0,1,0,1,-1,1,0,0,1,0,1,1,1,0,-1,-1,0,1,-1,1,0,-1,-1,0.00816,0,0,0.00662,0.9498,0.03542,0,0.981651,1,29,8
0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,0,-1,1,-1,0,0,1,0,1,-1,1,0,0,1,0,1,1,1,0,-1,-1,0,1,-1,1,1,-1,-1,6e-05,0,0,6e-05,0.99982,6e-05,0,0.986846,1,29,8
0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,0,-1,1,-1,0,0,1,0,1,-1,1,0,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,1,-1,-1,6e-05,0,0,8e-05,0.99978,8e-05,0,0.99079,1,29,8
0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,0,-1,1,-1,0,0,1,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,1,-1,-1,2e-05,0,0,4e-05,0.99992,2e-05,0,1,1,29,8
0,1,-1,0,0,0,1,0,-1,-1,0,0,0,-1,0,-1,1,-1,-1,0,1,0,1,-1,1,1,0,1,0,1,1,1,-1,-1,-1,0,1,-1,1,1,-1,-1,0.3586,0,0,0.0024,0.00078,0.63822,0,1,1,29,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01022,0.02538,0.06652,0.82756,0.03626,0.01872,0.01534,0.206216,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23232,0.17694,0.13182,0.04776,0.06188,0.16964,0.17964,-0.197486,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0.05354,0.06202,0.10052,0.6856,0.01182,0.06516,0.02134,0.316196,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,0,0.0909,0.14646,0.08108,0.01674,0.29274,0.02352,0.34856,-0.14168,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,-1,0,0.04594,0.05074,0.04772,0.6018,0.12852,0.09522,0.03006,0.396723,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,-1,0,0.2033,0.16258,0.25252,0.03594,0.02798,0.04248,0.2752,-0.362195,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,-1,-1,0.05804,0.10316,0.1061,0.15158,0.20292,0.34798,0.03022,0.6193,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-1,-1,-1,0.08086,0.35414,0.1738,0.0704,0.0597,0.0326,0.2285,-0.246479,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-1,1,-1,-1,-1,0.0974,0.02028,0.1353,0.12814,0.04002,0.55654,0.02232,0.58661,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,-1,1,-1,-1,-1,0.00768,0.0067,0.13296,0.0055,0.28296,0.00792,0.55628,-0.155605,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-1,1,0,-1,1,-1,-1,-1,0.05042,0.00426,0.52518,0.36284,0.01946,0.01462,0.02322,0.696218,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-1,1,0,-1,1,-1,-1,-1,8e-05,8e-05,0.0001,0.99942,0.00012,0.0001,0.0001,0.306926,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-1,1,0,-1,1,-1,-1,-1,0.0733,0.00382,0.84426,0.00876,0.01128,0.02218,0.0364,0.742965,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,-1,1,0,-1,1,-1,-1,-1,0.00012,4e-05,0.00012,0.0001,0.9994,0.00012,0.0001,0.881953,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,-1,1,-1,1,0,-1,1,-1,-1,-1,0.01444,0.01436,0.02376,0.01152,0.03072,0.88812,0.01708,0.764883,1,19,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,-1,1,-1,1,0,-1,1,-1,-1,-1,0.2474,6e-05,0.05888,0.29578,0.02606,0.31034,0.06148,0.755765,1,19,9
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,-1,1,-1,1,0,-1,1,-1,-1,-1,0.0182,0.01764,0.01836,0.00554,0.90652,0.01478,0.01896,0.956917,1,19,9
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,-1,1,-1,1,0,-1,1,-1,-1,-1,8e-05,2e-05,0.99966,8e-05,6e-05,8e-05,2e-05,1,1,19,9
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,1,1,1,0,1,0,1,1,-1,1,-1,1,0,-1,1,-1,-1,-1,0.01746,0.02878,0.00632,0.00334,0.038,0.02736,0.87874,1,1,19,9
